Date,Open,High,Low,Close,Adj Close,Volume
6/6/2011,4.6075,4.65,4.5125,4.5175,4.147008,43598800
6/7/2011,4.5525,4.5775,4.495,4.515,4.144711,43395600
6/8/2011,4.4925,4.52,4.3575,4.3925,4.032259,56928800
6/9/2011,4.39,4.4,4.185,4.3425,3.986358,74163200
6/10/2011,4.35,4.3775,4.245,4.28,3.928984,49354800
6/13/2011,4.28,4.335,4.22,4.25,3.901444,57476000
6/14/2011,4.2875,4.38,4.2675,4.285,3.933574,53457600
6/15/2011,4.2275,4.2525,4.105,4.1925,3.848661,93591600
6/16/2011,4.195,4.26,3.9875,4.0475,3.715553,102490800
6/17/2011,4.095,4.0975,3.8275,3.9525,3.628344,146788400
6/20/2011,3.9175,4,3.875,3.905,3.584739,74596000
6/21/2011,3.92,4.02,3.8825,3.99,3.662768,70427600
6/22/2011,3.9625,4.015,3.9275,3.935,3.612278,65172000
6/23/2011,3.885,4.08,3.85,4.0525,3.720142,74402400
6/24/2011,4.0325,4.0675,3.91,3.935,3.612278,52905200
6/27/2011,3.935,3.96,3.715,3.8525,3.536545,114215200
6/28/2011,3.8525,3.92,3.825,3.875,3.557199,69220000
6/29/2011,3.9,3.975,3.765,3.935,3.612278,96054400
6/30/2011,3.945,4.0275,3.885,3.985,3.658178,65230000
7/1/2011,3.985,4.0525,3.905,4.0375,3.706373,54080400
7/5/2011,4.0325,4.07,3.935,3.97,3.644408,53529600
7/6/2011,3.9675,3.975,3.87,3.9175,3.596214,52958000
7/7/2011,3.9375,3.9575,3.8625,3.9325,3.609984,98613600
7/8/2011,3.8775,3.905,3.825,3.8575,3.541135,61951600
7/11/2011,3.785,3.8,3.7125,3.7225,3.417207,71438800
7/12/2011,3.705,3.74,3.61,3.6725,3.371307,86760400
7/13/2011,3.7225,3.7475,3.63,3.665,3.364423,63436800
7/14/2011,3.68,3.7025,3.5025,3.52,3.231314,108899600
7/15/2011,3.54,3.5625,3.4525,3.525,3.235904,82773600
7/18/2011,3.4975,3.5175,3.405,3.45,3.167056,81820000
7/19/2011,3.46,3.5625,3.46,3.555,3.263444,60222400
7/20/2011,3.5675,3.5875,3.5,3.51,3.222135,66295600
7/21/2011,3.515,3.7,3.4625,3.675,3.373602,114342000
7/22/2011,3.7075,3.7625,3.66,3.75,3.442451,73719200
7/25/2011,3.6925,3.7075,3.6375,3.69,3.387372,56692000
7/26/2011,3.585,3.675,3.5475,3.6,3.304753,69827600
7/27/2011,3.55,3.5675,3.455,3.465,3.180825,65221200
7/28/2011,3.4525,3.53,3.3975,3.4575,3.17394,64817600
7/29/2011,3.4225,3.49,3.405,3.4575,3.17394,67765600
8/1/2011,3.5375,3.6525,3.5075,3.6425,3.343768,101962000
8/2/2011,3.6175,3.845,3.605,3.605,3.309343,135643200
8/3/2011,3.6125,3.715,3.5775,3.7025,3.398847,76523600
8/4/2011,3.635,3.635,3.35,3.35,3.075258,97973200
8/5/2011,3.4275,3.47,3.15,3.2375,2.971983,127058800
8/8/2011,3.08,3.19,2.9625,2.9825,2.737897,108418000
8/9/2011,3.04,3.2375,3,3.2325,2.967394,132983200
8/10/2011,3.1375,3.2275,3.0675,3.085,2.83199,114005200
8/11/2011,3.085,3.3975,3.085,3.3525,3.077552,107879200
8/12/2011,3.71,3.715,3.1675,3.22,2.955919,319578400
8/15/2011,3.2525,3.35,3.235,3.3425,3.068371,86415200
8/16/2011,3.305,3.35,3.1875,3.2475,2.981163,71686800
8/17/2011,3.2575,3.3125,3.16,3.2025,2.939853,55332800
8/18/2011,3.0575,3.0875,2.95,2.985,2.740191,80256400
8/19/2011,2.935,3.0975,2.9125,2.9325,2.691997,76133200
8/22/2011,3.015,3.05,2.9525,2.985,2.740191,61187600
8/23/2011,3.0575,3.31,3.0525,3.3075,3.036242,93831200
8/24/2011,3.3,3.31,3.175,3.26,2.992638,68750000
8/25/2011,3.195,3.2525,3.115,3.12,2.86412,69096800
8/26/2011,3.1075,3.285,3.0525,3.2525,2.985752,73266000
8/29/2011,3.345,3.3525,3.2675,3.34,3.066076,60152800
8/30/2011,3.3175,3.4475,3.295,3.42,3.139515,68476000
8/31/2011,3.445,3.48,3.3,3.3275,3.054603,70580800
9/1/2011,3.3725,3.445,3.3175,3.32,3.047717,76231200
9/2/2011,3.245,3.29,3.205,3.23,2.965098,47135600
9/6/2011,3.125,3.3025,3.095,3.295,3.024766,69624800
9/7/2011,3.5625,3.66,3.465,3.5625,3.270329,160662000
9/8/2011,3.5275,3.6125,3.4875,3.545,3.254264,88016400
9/9/2011,3.515,3.61,3.44,3.47,3.185415,86982800
9/12/2011,3.4225,3.5825,3.4225,3.5525,3.261149,91648000
9/13/2011,3.5825,3.65,3.5275,3.6325,3.334588,85383600
